통계표,"8.8.1.1 주요국통화의 대원화 환율","8.8.1.1 주요국통화의 대원화 환율","8.8.1.1 주요국통화의 대원화 환율","8.8.1.1 주요국통화의 대원화 환율"
항목명1,"원/미국달러(매매기준율)","원/위안(매매기준율)","원/일본엔(100엔)","원/유로"
단위,"원 ","원 ","원 ","원 "
변환,"원자료","원자료","원자료","원자료"
1982/06/14,"738","","299",""
1982/06/15,"738","","295",""
1982/06/16,"739","","294",""
1982/06/17,"739","","292",""
1982/06/18,"740","","290",""
1982/06/19,"740","","290",""
1982/06/21,"740","","290",""
1982/06/22,"741","","289",""
1982/06/23,"741","","289",""
1982/06/24,"740","","292",""
1982/06/25,"740","","289",""
1982/06/26,"741","","288",""
1982/06/28,"741","","288",""
1982/06/29,"741","","287",""
1982/06/30,"741","","291",""
1982/07/01,"741","","289",""
1982/07/02,"741","","291",""
1982/07/03,"741","","289",""
1982/07/05,"741","","289",""
1982/07/06,"741","","289",""
1982/07/07,"742","","287",""
1982/07/08,"742","","287",""
1982/07/09,"742","","290",""
1982/07/10,"741","","291",""
1982/07/12,"741","","291",""
1982/07/13,"741","","290",""
1982/07/14,"741","","289",""
1982/07/15,"741","","290",""
1982/07/16,"742","","289",""
1982/07/19,"741","","293",""
1982/07/20,"741","","290",""
1982/07/21,"741","","292",""
1982/07/22,"741","","293",""
1982/07/23,"740","","294",""
1982/07/24,"740","","297",""
1982/07/26,"740","","297",""
1982/07/27,"740","","294",""
1982/07/28,"741","","293",""
1982/07/29,"741","","289",""
1982/07/30,"741","","288",""
1982/07/31,"741","","290",""
1982/08/02,"741","","290",""
1982/08/03,"741","","290",""
1982/08/04,"741","","287",""
1982/08/05,"742","","286",""
1982/08/06,"742","","285",""
1982/08/07,"742","","284",""
1982/08/09,"742","","284",""
1982/08/10,"742","","284",""
1982/08/11,"742","","282",""
1982/08/12,"742","","282",""
1982/08/13,"742","","283",""
1982/08/14,"742","","283",""
1982/08/16,"742","","283",""
1982/08/17,"742","","281",""
1982/08/18,"742","","282",""
1982/08/19,"742","","284",""
1982/08/20,"742","","289",""
1982/08/21,"741","","292",""
1982/08/23,"741","","292",""
1982/08/24,"741","","292",""
1982/08/25,"741","","294",""
1982/08/26,"741","","293",""
1982/08/27,"741","","291",""
1982/08/28,"742","","287",""
1982/08/30,"742","","287",""
1982/08/31,"742","","284",""
1982/09/01,"742","","285",""
1982/09/02,"742","","287",""
1982/09/03,"741","","290",""
1982/09/04,"741","","288",""
1982/09/06,"741","","288",""
1982/09/07,"742","","287",""
1982/09/08,"742","","288",""
1982/09/09,"742","","287",""
1982/09/10,"742","","286",""
1982/09/11,"742","","282",""
1982/09/13,"742","","282",""
1982/09/14,"743","","282",""
1982/09/15,"743","","282",""
1982/09/16,"742","","281",""
1982/09/17,"742","","283",""
1982/09/18,"742","","282",""
1982/09/20,"742","","282",""
1982/09/21,"742","","281",""
1982/09/22,"742","","280",""
1982/09/23,"742","","282",""
1982/09/24,"742","","280",""
1982/09/25,"743","","279",""
1982/09/27,"743","","279",""
1982/09/28,"743","","276",""
1982/09/29,"743","","277",""
1982/09/30,"743","","276",""
1982/10/04,"743","","275",""
1982/10/05,"743","","271",""
1982/10/06,"743","","272",""
1982/10/07,"743","","270",""
1982/10/08,"743","","278",""
1982/10/11,"743","","279",""
1982/10/12,"743","","282",""
1982/10/13,"742","","280",""
1982/10/14,"743","","280",""
1982/10/15,"743","","276",""
1982/10/16,"743","","276",""
1982/10/18,"743","","276",""
1982/10/19,"743","","276",""
1982/10/20,"743","","276",""
1982/10/21,"743","","274",""
1982/10/22,"744","","273",""
1982/10/23,"744","","271",""
1982/10/25,"744","","271",""
1982/10/26,"744","","269",""
1982/10/27,"744","","270",""
1982/10/28,"744","","269",""
1982/10/29,"745","","270",""
1982/10/30,"745","","269",""
1982/11/01,"745","","269",""
1982/11/02,"745","","269",""
1982/11/03,"745","","270",""
1982/11/04,"745","","268",""
1982/11/05,"745","","269",""
1982/11/06,"745","","270",""
1982/11/08,"745","","270",""
1982/11/09,"746","","271",""
1982/11/10,"745","","276",""
1982/11/11,"745","","277",""
1982/11/12,"745","","279",""
1982/11/13,"745","","278",""
1982/11/15,"745","","278",""
1982/11/16,"746","","279",""
1982/11/17,"745","","284",""
1982/11/18,"745","","283",""
1982/11/19,"745","","285",""
1982/11/20,"745","","290",""
1982/11/22,"745","","290",""
1982/11/23,"745","","289",""
1982/11/24,"745","","290",""
1982/11/25,"745","","297",""
1982/11/26,"745","","298",""
1982/11/27,"745","","298",""
1982/11/29,"745","","298",""
1982/11/30,"745","","297",""
1982/12/01,"745","","299",""
1982/12/02,"744","","298",""
1982/12/03,"744","","301",""
1982/12/04,"744","","301",""
1982/12/06,"744","","301",""
1982/12/07,"744","","304",""
1982/12/08,"744","","306",""
1982/12/09,"744","","305",""
1982/12/10,"744","","307",""
1982/12/11,"745","","305",""
1982/12/13,"745","","305",""
1982/12/14,"746","","301",""
1982/12/15,"745","","304",""
1982/12/16,"745","","305",""
1982/12/17,"745","","307",""
1982/12/18,"746","","306",""
1982/12/20,"746","","306",""
1982/12/21,"747","","305",""
1982/12/22,"747","","310",""
1982/12/23,"747","","311",""
1982/12/24,"747","","314",""
1982/12/27,"748","","314",""
1982/12/28,"748","","315",""
1982/12/29,"748","","319",""
1982/12/30,"748","","320",""
1982/12/31,"749","","320",""
1983/01/04,"749","","324",""
1983/01/05,"748","","328",""
1983/01/06,"748","","327",""
1983/01/07,"749","","326",""
1983/01/08,"749","","327",""
1983/01/10,"749","","327",""
1983/01/11,"748","","329",""
1983/01/12,"749","","323",""
1983/01/13,"749","","327",""
1983/01/14,"749","","326",""
1983/01/15,"750","","325",""
1983/01/17,"750","","325",""
1983/01/18,"750","","325",""
1983/01/19,"750","","322",""
1983/01/20,"751","","317",""
1983/01/21,"750","","319",""
1983/01/22,"751","","317",""
1983/01/24,"751","","317",""
1983/01/25,"752","","314",""
1983/01/26,"751","","318",""
1983/01/27,"751","","317",""
1983/01/28,"752","","317",""
1983/01/29,"752","","317",""
1983/01/31,"752","","317",""
1983/02/01,"752","","312",""
1983/02/02,"753","","312",""
1983/02/03,"753","","314",""
1983/02/04,"753","","313",""
1983/02/05,"753","","313",""
1983/02/07,"753","","313",""
1983/02/08,"753","","318",""
1983/02/09,"752","","315",""
1983/02/10,"752","","319",""
1983/02/11,"752","","321",""
1983/02/12,"751","","320",""
1983/02/14,"751","","320",""
1983/02/15,"752","","322",""
1983/02/16,"751","","321",""
1983/02/17,"752","","323",""
1983/02/18,"751","","323",""
1983/02/19,"752","","322",""
1983/02/21,"752","","322",""
1983/02/22,"752","","323",""
1983/02/23,"752","","319",""
1983/02/24,"753","","322",""
1983/02/25,"753","","319",""
1983/02/26,"753","","321",""
1983/02/28,"753","","321",""
1983/03/02,"755","","317",""
1983/03/03,"754","","320",""
1983/03/04,"754","","320",""
1983/03/05,"754","","320",""
1983/03/07,"754","","320",""
1983/03/08,"754","","321",""
1983/03/09,"755","","316",""
1983/03/11,"755","","319",""
1983/03/12,"757","","317",""
1983/03/14,"757","","317",""
1983/03/15,"756","","321",""
1983/03/16,"756","","319",""
1983/03/17,"757","","320",""
1983/03/18,"759","","316",""
1983/03/19,"760","","317",""
1983/03/21,"760","","317",""
1983/03/22,"761","","316",""
1983/03/23,"761","","318",""
1983/03/24,"761","","320",""
1983/03/25,"761","","321",""
1983/03/26,"762","","321",""
1983/03/28,"762","","321",""
1983/03/29,"763","","318",""
1983/03/30,"764","","318",""
1983/03/31,"763","","318",""
1983/04/01,"763","","319",""
1983/04/02,"764","","319",""
1983/04/04,"764","","319",""
1983/04/06,"763","","322",""
1983/04/07,"763","","321",""
1983/04/08,"764","","321",""
1983/04/09,"765","","320",""
1983/04/11,"765","","320",""
1983/04/12,"765","","321",""
1983/04/13,"765","","320",""
1983/04/14,"765","","321",""
1983/04/15,"766","","322",""
1983/04/16,"765","","322",""
1983/04/18,"765","","322",""
1983/04/19,"766","","322",""
1983/04/20,"766","","323",""
1983/04/21,"766","","328",""
1983/04/22,"766","","324",""
1983/04/23,"766","","324",""
1983/04/25,"766","","324",""
1983/04/26,"766","","324",""
1983/04/27,"767","","324",""
1983/04/28,"767","","324",""
1983/04/29,"768","","323",""
1983/04/30,"768","","323",""
1983/05/02,"768","","323",""
1983/05/03,"768","","323",""
1983/05/04,"767","","324",""
1983/05/06,"767","","326",""
1983/05/07,"766","","328",""
1983/05/09,"766","","328",""
1983/05/10,"766","","329",""
1983/05/11,"766","","331",""
1983/05/12,"765","","332",""
1983/05/13,"766","","330",""
1983/05/14,"767","","330",""
1983/05/16,"767","","330",""
1983/05/17,"768","","329",""
1983/05/18,"768","","330",""
1983/05/19,"768","","328",""
1983/05/21,"769","","327",""
1983/05/23,"769","","327",""
1983/05/24,"770","","328",""
1983/05/25,"771","","326",""
1983/05/26,"771","","326",""
1983/05/27,"770","","325",""
1983/05/28,"771","","324",""
1983/05/30,"771","","324",""
1983/05/31,"771","","324",""
1983/06/01,"772","","323",""
1983/06/02,"773","","322",""
1983/06/03,"773","","325",""
1983/06/04,"773","","324",""
1983/06/07,"774","","323",""
1983/06/08,"775","","322",""
1983/06/09,"776","","320",""
1983/06/10,"775","","319",""
1983/06/11,"775","","320",""
1983/06/13,"775","","320",""
1983/06/14,"775","","320",""
1983/06/15,"776","","320",""
1983/06/16,"777","","320",""
1983/06/17,"776","","324",""
1983/06/18,"776","","323",""
1983/06/20,"776","","323",""
1983/06/21,"777","","324",""
1983/06/22,"776","","327",""
1983/06/23,"776","","326",""
1983/06/24,"776","","326",""
1983/06/25,"775","","327",""
1983/06/27,"775","","327",""
1983/06/28,"776","","324",""
1983/06/29,"777","","325",""
1983/06/30,"777","","324",""
1983/07/01,"777","","325",""
1983/07/02,"776","","324",""
1983/07/04,"776","","324",""
1983/07/05,"777","","324",""
1983/07/06,"778","","324",""
1983/07/07,"778","","325",""
1983/07/08,"778","","324",""
1983/07/09,"779","","324",""
1983/07/11,"779","","324",""
1983/07/12,"780","","322",""
1983/07/13,"779","","324",""
1983/07/14,"779","","325",""
1983/07/15,"779","","323",""
1983/07/16,"780","","324",""
1983/07/18,"780","","324",""
1983/07/19,"780","","324",""
1983/07/20,"780","","324",""
1983/07/21,"780","","326",""
1983/07/22,"779","","325",""
1983/07/23,"780","","324",""
1983/07/25,"780","","324",""
1983/07/26,"781","","325",""
1983/07/27,"781","","324",""
1983/07/28,"782","","324",""
1983/07/29,"782","","324",""
1983/07/30,"783","","322",""
1983/08/01,"783","","322",""
1983/08/02,"784","","321",""
1983/08/03,"784","","323",""
1983/08/04,"784","","322",""
1983/08/05,"785","","322",""
1983/08/06,"786","","322",""
1983/08/08,"786","","322",""
1983/08/09,"787","","322",""
1983/08/10,"786","","321",""
1983/08/11,"787","","320",""
1983/08/12,"788","","320",""
1983/08/13,"788","","321",""
1983/08/16,"787","","322",""
1983/08/17,"787","","322",""
1983/08/18,"786","","324",""
1983/08/19,"786","","323",""
1983/08/20,"787","","323",""
1983/08/22,"787","","323",""
1983/08/23,"786","","324",""
1983/08/24,"786","","323",""
1983/08/25,"787","","323",""
1983/08/26,"788","","323",""
1983/08/27,"789","","319",""
1983/08/29,"789","","319",""
1983/08/30,"790","","321",""
1983/08/31,"790","","320",""
1983/09/01,"790","","322",""
1983/09/02,"790","","320",""
1983/09/03,"791","","322",""
1983/09/05,"791","","322",""
1983/09/06,"790","","321",""
1983/09/07,"790","","321",""
1983/09/08,"791","","322",""
1983/09/09,"790","","322",""
1983/09/10,"790","","324",""
1983/09/12,"790","","324",""
1983/09/13,"789","","324",""
1983/09/14,"790","","324",""
1983/09/15,"791","","323",""
1983/09/16,"791","","323",""
1983/09/17,"790","","325",""
1983/09/19,"790","","325",""
1983/09/20,"790","","327",""
1983/09/22,"790","","326",""
1983/09/23,"790","","327",""
1983/09/24,"789","","331",""
1983/09/26,"789","","331",""
1983/09/27,"789","","331",""
1983/09/28,"789","","333",""
1983/09/29,"789","","333",""
1983/09/30,"789","","333",""
1983/10/04,"789","","337",""
1983/10/05,"789","","339",""
1983/10/06,"788","","340",""
1983/10/07,"789","","339",""
1983/10/08,"788","","342",""
1983/10/10,"788","","342",""
1983/10/11,"789","","339",""
1983/10/12,"790","","339",""
1983/10/13,"791","","337",""
1983/10/14,"790","","340",""
1983/10/15,"791","","342",""
1983/10/17,"791","","342",""
1983/10/18,"790","","341",""
1983/10/19,"790","","339",""
1983/10/20,"791","","339",""
1983/10/21,"791","","341",""
1983/10/22,"791","","339",""
1983/10/24,"791","","339",""
1983/10/25,"792","","340",""
1983/10/26,"792","","341",""
1983/10/27,"792","","341",""
1983/10/28,"793","","341",""
1983/10/29,"793","","340",""
1983/10/31,"793","","340",""
1983/11/01,"794","","338",""
1983/11/02,"795","","339",""
1983/11/03,"795","","339",""
1983/11/04,"795","","339",""
1983/11/05,"796","","336",""
1983/11/07,"796","","336",""
1983/11/08,"797","","336",""
1983/11/09,"796","","337",""
1983/11/10,"795","","339",""
1983/11/11,"794","","339",""
1983/11/12,"795","","338",""
1983/11/14,"795","","338",""
1983/11/15,"794","","339",""
1983/11/16,"795","","339",""
1983/11/17,"795","","338",""
1983/11/18,"796","","338",""
1983/11/19,"797","","338",""
1983/11/21,"797","","338",""
1983/11/22,"797","","339",""
1983/11/23,"796","","339",""
1983/11/24,"797","","338",""
1983/11/25,"796","","339",""
1983/11/26,"797","","339",""
1983/11/28,"797","","339",""
1983/11/29,"797","","339",""
1983/11/30,"797","","340",""
1983/12/01,"796","","343",""
1983/12/02,"796","","342",""
1983/12/03,"797","","341",""
1983/12/05,"797","","341",""
1983/12/06,"798","","340",""
1983/12/07,"798","","341",""
1983/12/08,"798","","342",""
1983/12/09,"798","","341",""
1983/12/10,"799","","338",""
1983/12/12,"799","","338",""
1983/12/13,"800","","338",""
1983/12/14,"799","","339",""
1983/12/15,"800","","340",""
1983/12/16,"799","","340",""
1983/12/17,"800","","340",""
1983/12/19,"800","","340",""
1983/12/20,"800","","339",""
1983/12/21,"799","","340",""
1983/12/22,"799","","340",""
1983/12/23,"798","","342",""
1983/12/24,"798","","341",""
1983/12/26,"798","","341",""
1983/12/27,"798","","341",""
1983/12/28,"798","","341",""
1983/12/29,"797","","342",""
1983/12/30,"796","","343",""
1983/12/31,"796","","344",""
1984/01/04,"797","","341",""
1984/01/05,"798","","342",""
1984/01/06,"798","","342",""
1984/01/07,"798","","343",""
1984/01/09,"798","","343",""
1984/01/10,"799","","342",""
1984/01/11,"799","","342",""
1984/01/12,"798","","340",""
1984/01/13,"799","","341",""
1984/01/14,"798","","342",""
1984/01/16,"798","","342",""
1984/01/17,"797","","342",""
1984/01/18,"797","","340",""
1984/01/19,"798","","342",""
1984/01/20,"797","","342",""
1984/01/21,"798","","341",""
1984/01/23,"798","","341",""
1984/01/24,"799","","341",""
1984/01/25,"800","","341",""
1984/01/26,"799","","342",""
1984/01/27,"799","","341",""
1984/01/28,"799","","341",""
1984/01/30,"799","","341",""
1984/01/31,"799","","341",""
1984/02/01,"799","","341",""
1984/02/02,"799","","341",""
1984/02/03,"798","","342",""
1984/02/04,"797","","342",""
1984/02/06,"797","","342",""
1984/02/07,"797","","341",""
1984/02/08,"798","","341",""
1984/02/09,"797","","341",""
1984/02/10,"797","","340",""
1984/02/11,"798","","341",""
1984/02/13,"798","","341",""
1984/02/14,"797","","340",""
1984/02/15,"797","","341",""
1984/02/16,"796","","341",""
1984/02/17,"795","","341",""
1984/02/18,"796","","341",""
1984/02/20,"796","","341",""
1984/02/21,"796","","341",""
1984/02/22,"797","","341",""
1984/02/23,"796","","341",""
1984/02/24,"795","","341",""
1984/02/25,"794","","340",""
1984/02/27,"794","","340",""
1984/02/28,"794","","341",""
1984/02/29,"793","","340",""
1984/03/02,"793","","340",""
1984/03/03,"792","","348",""
1984/03/05,"792","","348",""
1984/03/06,"791","","354",""
1984/03/07,"790","","355",""
1984/03/08,"790","","352",""
1984/03/09,"791","","356",""
1984/03/12,"792","","353",""
1984/03/13,"793","","353",""
1984/03/14,"792","","355",""
1984/03/15,"791","","352",""
1984/03/16,"792","","353",""
1984/03/17,"793","","351",""
1984/03/19,"793","","351",""
1984/03/20,"794","","352",""
1984/03/21,"794","","351",""
1984/03/22,"795","","352",""
1984/03/23,"795","","350",""
1984/03/24,"794","","352",""
1984/03/26,"794","","352",""
1984/03/27,"793","","353",""
1984/03/28,"792","","352",""
1984/03/29,"792","","354",""
1984/03/30,"791","","353",""
1984/03/31,"792","","353",""
1984/04/02,"792","","353",""
1984/04/03,"792","","352",""
1984/04/04,"793","","353",""
1984/04/06,"793","","352",""
1984/04/07,"794","","353",""
1984/04/09,"794","","353",""
1984/04/10,"793","","352",""
1984/04/11,"794","","352",""
1984/04/12,"793","","355",""
1984/04/13,"793","","354",""
1984/04/14,"794","","352",""
1984/04/16,"794","","352",""
1984/04/17,"795","","353",""
1984/04/18,"794","","354",""
1984/04/19,"794","","354",""
1984/04/20,"795","","353",""
1984/04/21,"796","","354",""
1984/04/23,"796","","354",""
1984/04/24,"795","","354",""
1984/04/25,"796","","352",""
1984/04/26,"796","","353",""
1984/04/27,"797","","353",""
1984/04/28,"798","","352",""
1984/04/30,"798","","352",""
1984/05/01,"799","","352",""
1984/05/02,"799","","352",""
1984/05/03,"799","","352",""
1984/05/04,"798","","353",""
1984/05/07,"798","","351",""
1984/05/09,"799","","349",""
1984/05/10,"800","","348",""
1984/05/11,"800","","349",""
1984/05/12,"801","","348",""
1984/05/14,"801","","348",""
1984/05/15,"801","","346",""
1984/05/16,"800","","347",""
1984/05/17,"799","","346",""
1984/05/18,"800","","344",""
1984/05/19,"801","","344",""
1984/05/21,"801","","344",""
1984/05/22,"801","","343",""
1984/05/23,"800","","344",""
1984/05/24,"799","","344",""
1984/05/25,"799","","347",""
1984/05/26,"798","","344",""
1984/05/29,"798","","344",""
1984/05/30,"799","","344",""
1984/05/31,"798","","345",""
1984/06/01,"799","","345",""
1984/06/02,"798","","347",""
1984/06/04,"798","","347",""
1984/06/05,"797","","347",""
1984/06/07,"798","","345",""
1984/06/08,"798","","345",""
1984/06/09,"799","","345",""
1984/06/11,"799","","345",""
1984/06/12,"799","","344",""
1984/06/13,"800","","344",""
1984/06/14,"799","","344",""
1984/06/15,"799","","344",""
1984/06/16,"800","","343",""
1984/06/18,"800","","343",""
1984/06/19,"800","","343",""
1984/06/20,"801","","344",""
1984/06/21,"802","","343",""
1984/06/22,"803","","342",""
1984/06/23,"803","","340",""
1984/06/25,"803","","340",""
1984/06/26,"804","","338",""
1984/06/27,"803","","340",""
1984/06/28,"803","","338",""
1984/06/29,"804","","339",""
1984/06/30,"803","","339",""
1984/07/02,"803","","339",""
1984/07/03,"804","","337",""
1984/07/04,"805","","336",""
1984/07/05,"806","","336",""
1984/07/06,"807","","335",""
1984/07/07,"807","","334",""
1984/07/09,"807","","334",""
1984/07/10,"808","","335",""
1984/07/11,"808","","334",""
1984/07/12,"809","","333",""
1984/07/13,"810","","334",""
1984/07/14,"809","","335",""
1984/07/16,"809","","335",""
1984/07/18,"809","","333",""
1984/07/19,"810","","332",""
